anon_id,label,split,y,manifest_duration_s,duration_s,sample_rate,channels,subtype,format,file_bytes,md5,caller_rms_db,caller_peak,caller_clipping_fraction,caller_dc_offset,caller_zero_fraction,agent_rms_db,agent_peak,agent_clipping_fraction,agent_dc_offset,agent_zero_fraction,channel_correlation,n_caller_turns,n_agent_turns,caller_speech_s,agent_speech_s,caller_speech_fraction,mean_caller_turn_s,max_caller_turn_s,first_caller_start_s,last_caller_end_s,median_response_latency_s,std_response_latency_s,overlap_s,trailing_silence_s,vad_leading_silence_s,vad_trailing_silence_s,vad_speech_s,vad_speech_fraction,vad_n_regions,vad_mean_region_s,vad_precision,vad_recall,vad_f1,n_chunks,chunk_seconds,caller_rolloff95_hz,caller_centroid_hz,caller_hf_ratio_db,caller_speech_rms_db,caller_noise_floor_db,caller_snr_db
call_486215b37ca1,human,train,0,140,140.26,8000,2,PCM_16,WAV,4488364,2f7903bfbe7e38b33530f907cb0bed27,-27.518478393554688,0.9803466796875,0.0,1.3433304047794081e-05,0.0009696278340225296,-25.42816925048828,0.7303466796875,0.0,-6.0702259361278266e-05,0.026155889063168403,0.0016316117997415714,46,20,83.63999999999996,69.41999999999996,0.5963211179238554,1.8182608695652165,7.140000000000001,0.84,140.26,6.190000000000005,3.893949852597675,36.6,0.0,2.55,0.0,101.0599999999997,0.7205190360758571,32,3.1581249999999907,0.8185144891702106,0.9887694145758662,0.895622531248309,33,94.1799999999998,2093.75,673.2013302339881,-22.735321044921875,-26.167774200439453,-61.33052062988281,35.16274642944336
call_488e7b893457,human,train,0,155,155.0,8000,2,PCM_16,WAV,4960044,cdf46631caee1cc90590af26c7961bc8,-33.81339645385742,0.5428466796875,0.0,0.00012212219007778913,0.0005330645161290323,-24.923995971679688,0.9178466796875,0.0,-6.553610728587955e-05,0.02753467741935484,-4.611497718774032e-05,19,19,32.70000000000006,82.90000000000006,0.21096774193548426,1.7210526315789505,6.919999999999998,8.76,154.74,1.5,2.4395108723674284,1.28,0.2599999999999909,8.65,0.22999999999998977,34.179999999999964,0.22051612903225784,18,1.8988888888888869,0.915303738317757,0.9575313168347083,0.9359414663282066,13,30.299999999999976,2625.0,1098.1137239286347,-27.959680557250977,-27.28440284729004,-72.24716186523438,44.962759017944336
call_4ac92327c83b,human,train,0,152,151.84,8000,2,PCM_16,WAV,4858924,30b1666158bb0a31f45c12b9cbf5ed62,-21.3432674407959,0.9803466796875,0.0,8.303397771669552e-05,0.0026187104847207585,-26.250263214111328,0.6678466796875,0.0,-5.51319208170753e-05,0.030228365384615385,0.0005758838826024018,17,19,54.72000000000004,60.39999999999997,0.3603793466807168,3.2188235294117673,10.620000000000001,1.08,151.74,1.5600000000000023,5.427733758208852,3.92,0.09999999999999432,0.9700000000000001,0.009999999999990905,57.689999999999955,0.379939409905163,17,3.3935294117647032,0.9461565096952909,0.9983558640847643,0.9715555555555555,17,52.39999999999997,937.5,564.5766911439424,-38.74823760986328,-17.14279556274414,-72.24716186523438,55.104366302490234
call_4affad158a4c,synthetic,val,1,165,164.7,8000,2,PCM_16,WAV,5270444,810d598be0440e49409221b70bff68b5,-21.929092407226562,0.9803466796875,0.0,-3.883959288941696e-05,0.0009949908925318762,-25.268600463867188,0.8240966796875,0.0,-6.758633389836177e-05,0.029641013964784458,-2.610553849974722e-05,20,18,28.18,85.50000000000001,0.1710989678202793,1.409,4.659999999999997,10.64,163.76,4.219999999999999,2.253733568991685,0.42,0.9399999999999977,10.540000000000001,0.839999999999975,31.699999999999896,0.19247115968427383,20,1.5849999999999949,0.8757079924480805,0.987229514012061,0.928130732032683,12,25.880000000000017,1843.75,498.42130349747396,-32.557865142822266,-14.822237014770508,-48.27083969116211,33.4486026763916
call_4b1bec58d02d,synthetic,train,1,213,213.5,8000,2,PCM_16,WAV,6832044,8b445181ebdbb3c3db7c054a1b6e9b54,-18.895816802978516,0.9803466796875,0.0,-8.219698793254793e-05,0.00042857142857142855,-27.3818302154541,0.8865966796875,0.0,-6.0784583183703944e-05,0.036139929742388756,-0.00035425165720070974,42,16,59.740000000000045,71.95999999999998,0.2798126463700236,1.4223809523809534,12.460000000000008,4.32,212.56,5.729999999999997,5.769634108849538,5.75,0.9399999999999977,4.220000000000001,0.8400000000000034,66.14999999999984,0.3098360655737697,39,1.696153846153842,0.8813763960156957,0.9757727652464494,0.9261755610181588,23,52.44999999999992,1265.625,357.56810591686207,-33.713890075683594,-14.01065731048584,-41.15625,27.14559268951416
call_4baef170cf46,human,train,0,151,150.9,8000,2,PCM_16,WAV,4828844,a253464a5216109444f588ba6da1343f,-29.67771339416504,0.9178466796875,0.0,6.320010288618505e-05,0.0009542743538767396,-24.844058990478516,0.9178466796875,0.0,-5.6449935073032975e-05,0.023043406229290922,-0.0018273965815454598,17,20,45.45999999999999,81.89999999999995,0.3012591119946984,2.674117647058823,8.26,8.94,139.06,1.9599999999999937,6.1222353834171885,6.96,11.840000000000003,9.280000000000001,21.669999999999987,47.289999999999935,0.3133863485752149,16,2.955624999999996,0.9431890179514255,0.9817542316992746,0.9620853080568721,16,43.889999999999944,2281.25,868.1841865979857,-24.033790588378906,-24.641368865966797,-72.24716186523438,47.60579299926758
call_4c278007298d,human,train,0,130,130.76,8000,2,PCM_16,WAV,4184364,c162bc8136602955568cef005ffef56e,-28.420581817626953,0.6678466796875,0.0,0.00012291809252928942,0.0006987993270113185,-25.244834899902344,0.8865966796875,0.0,-6.522432522615418e-05,0.029217650657693484,0.0014501660795607208,14,14,43.5,67.68,0.3326705414499847,3.107142857142857,10.680000000000007,0.46,129.28,1.3200000000000003,4.48671200495247,4.1,1.4799999999999898,0.36,1.3899999999999864,44.889999999999944,0.34330070357907577,18,2.4938888888888857,0.9421322056532384,0.973103448275862,0.9573674092502544,18,42.62999999999998,1046.875,479.20085925878294,-31.237409591674805,-23.802757263183594,-72.24716186523438,48.44440460205078
call_4c8c40f7c2fd,human,train,0,154,154.62,8000,2,PCM_16,WAV,4947884,a41bcf5e64b9e0caa23b7527899e5cfe,-21.355579376220703,0.9803466796875,0.0,0.0001705912291072309,0.0007405251584529815,-25.689586639404297,0.9490966796875,0.0,-6.735794886481017e-05,0.028450394515586598,-2.606925403479214e-05,16,22,29.779999999999987,77.10000000000007,0.19260121588410287,1.8612499999999992,4.400000000000006,9.4,146.88,2.049999999999997,2.380640341903834,0.98,7.740000000000009,9.290000000000001,7.639999999999986,29.55999999999995,0.19117837278489166,14,2.1114285714285677,0.927775902801215,0.9227928835179591,0.9252776842813868,13,28.659999999999965,890.625,463.32246743020283,-33.716243743896484,-14.170025825500488,-72.24716186523438,58.07713603973389
call_4cd5b14fbe3c,synthetic,train,1,141,140.74,8000,2,PCM_16,WAV,4503724,253c079f11649a79145d2d2249979664,-21.268218994140625,0.9803466796875,0.0,9.301692625740543e-05,0.0011750390791530482,-24.634979248046875,0.8865966796875,0.0,-5.680361937265843e-05,0.025079046468665624,0.0006920226296237846,13,17,43.51999999999998,72.5,0.3092226801193689,3.347692307692306,7.420000000000002,9.6,139.94,2.3799999999999955,3.312761768154236,4.54,0.8000000000000114,9.49,0.710000000000008,45.73000000000001,0.32492539434418083,12,3.8108333333333344,0.9456569183762549,0.9954054674936825,0.969893676552882,16,45.45000000000001,1906.25,631.825091932521,-36.46794128417969,-16.40266990661621,-72.24716186523438,55.844491958618164
call_4d8129939686,synthetic,train,1,151,150.96,8000,2,PCM_16,WAV,4830764,da369ed16e4cf018711b5a57bf982c44,-24.068599700927734,0.9803466796875,0.0,0.00013796963321510702,0.0015161301006889243,-24.773014068603516,0.8865966796875,0.0,-6.597900210181251e-05,0.028645005299417065,0.0012337421535576325,9,22,27.959999999999987,78.23999999999997,0.18521462639109687,3.106666666666665,6.260000000000005,12.62,122.46,2.6999999999999993,1.2931958689833336,1.18,28.500000000000014,12.52,28.40000000000002,29.159999999999933,0.19316375198728095,8,3.6449999999999916,0.9506511309115833,0.9917769038255273,0.9707786526684165,10,28.24999999999995,2015.625,642.2007853792112,-35.34763717651367,-16.934341430664062,-72.24716186523438,55.31282043457031
call_4e60206f7e8a,human,train,0,100,99.98,8000,2,PCM_16,WAV,3199404,54268a2b29f1cd137f49c28ecd42e969,-26.606571197509766,0.9803466796875,0.0,0.00011951868509640917,0.0008414182836567314,-25.203693389892578,0.7928466796875,0.0,-5.631375461234711e-05,0.027370474094818964,-0.0008088119584265714,13,16,33.12,45.699999999999996,0.33126625325065007,2.5476923076923077,7.700000000000003,8.72,91.3,2.26,3.3519867816886446,3.09,8.680000000000007,9.73,8.590000000000018,33.90999999999994,0.3391678335667127,12,2.8258333333333283,0.9398939304655274,0.9628735285239963,0.9512449679439392,13,32.03999999999995,2281.25,729.610560913944,-26.60028648376465,-21.911333084106445,-72.24716186523438,50.33582878112793
call_4e9cec0da4ea,synthetic,train,1,136,136.52,8000,2,PCM_16,WAV,4368684,7e112ccc4b6348849e8dbeb68c202a0e,-21.39996337890625,0.9490966796875,0.0,9.340229735244066e-05,0.0005676823908584823,-25.912134170532227,0.7615966796875,0.0,-6.611385470023379e-05,0.028534280691473776,2.0716967884311994e-05,13,20,33.93999999999996,64.44000000000003,0.24860826252563697,2.610769230769228,8.540000000000001,11.08,135.68,2.9200000000000017,2.9971110350157226,1.1400000000000001,0.8400000000000034,10.97,0.7600000000000193,36.479999999999954,0.267213595077644,13,2.8061538461538427,0.9293537787513692,1.0,0.963383479988646,13,33.629999999999974,640.625,280.89662664956995,-34.21901321411133,-15.668574333190918,-72.24716186523438,56.57858753204346
call_4f0dad5104b3,human,train,0,152,151.94,8000,2,PCM_16,WAV,4862124,c272e2bbed17e37a1099fee8100c93f8,-29.297208786010742,0.9178466796875,0.0,3.360970731591806e-05,0.0009913452678688957,-25.36625862121582,0.7303466796875,0.0,-6.683056562906131e-05,0.025376793471107016,-0.00022521640880589404,36,25,76.16000000000004,84.67999999999998,0.5012504936159012,2.1155555555555567,12.299999999999997,0.66,148.2,1.3199999999999932,3.418690484395916,26.45,3.740000000000009,0.62,3.759999999999991,64.26999999999985,0.42299591944188397,38,1.6913157894736803,0.9296583850931677,0.7851803278688525,0.8513330963384287,20,50.09999999999991,1328.125,606.0830846782764,-36.94686508178711,-25.564380645751953,-72.24716186523438,46.68278121948242
call_51851f91f064,human,train,0,132,131.2,8000,2,PCM_16,WAV,4198444,0fa99696a4282da2d2a8da4d23492ad4,-29.346458435058594,0.9803466796875,0.0,0.00016118631174322218,0.0006211890243902439,-23.70018768310547,0.9803466796875,0.0,-7.014298171270639e-05,0.025443025914634147,-8.856667872179356e-05,22,16,29.58,78.51999999999997,0.22545731707317074,1.3445454545454545,4.6200000000000045,0.96,106.1,2.3400000000000034,3.380478840077041,3.95,25.099999999999994,6.91,25.010000000000005,31.18999999999981,0.23772865853658393,19,1.641578947368411,0.8997437540038437,0.9473861720067454,0.9229505503532117,10,24.44999999999994,937.5,566.9679494770252,-36.31235885620117,-23.159286499023438,-72.24716186523438,49.08787536621094
call_5273f6be303c,human,train,0,164,164.14,8000,2,PCM_16,WAV,5252524,169e35c3f6ab4f2869c0aa16efa2473b,-29.352985382080078,0.9803466796875,0.0,0.00015180979971773922,0.00047215791397587427,-24.625022888183594,0.8553466796875,0.0,-6.780511466786265e-05,0.025366303155842575,0.00030261459728857064,20,22,34.42000000000005,95.88000000000004,0.20969903740709184,1.7210000000000025,5.019999999999996,0.9,156.08,1.3199999999999932,3.9003862298985528,3.59,8.059999999999974,0.89,8.069999999999993,36.39999999999989,0.22176191056415193,19,1.915789473684205,0.9141053787047201,0.9666279744631456,0.9396332863187589,16,32.96999999999993,1468.75,489.0801178271451,-33.08045196533203,-22.861156463623047,-72.24716186523438,49.38600540161133
call_52ba7c3bd761,synthetic,train,1,146,145.34,8000,2,PCM_16,WAV,4650924,12f505d76dd8ee06289b931bf33119a3,-27.251785278320312,0.6990966796875,0.0,-3.488408765406348e-05,0.0005745149305077749,-25.035552978515625,0.9178466796875,0.0,-5.909647006774321e-05,0.02687663409935324,-0.00011286932159601423,11,18,37.34000000000003,70.57999999999998,0.2569148204210818,3.3945454545454576,6.82,9.52,138.36,2.180000000000007,4.379911316510399,1.7,6.97999999999999,9.42,6.889999999999986,39.51999999999996,0.2719141323792484,12,3.29333333333333,0.9426042983565107,0.9973247726056714,0.9691927726504614,12,36.259999999999984,1671.875,556.7725631394951,-40.974693298339844,-21.676198959350586,-46.02086639404297,24.344667434692383
call_52bfee0220ab,synthetic,train,1,164,164.46,8000,2,PCM_16,WAV,5262764,1f14ac62f6334073291e16f62e5d2419,-27.35291290283203,0.7303466796875,0.0,0.00011801206710515544,0.0006916575459078195,-26.202980041503906,0.7615966796875,0.0,-5.5585562222404405e-05,0.03021859418703636,0.002630787703571138,25,20,48.719999999999985,65.24,0.29624224735497984,1.9487999999999994,7.299999999999997,12.22,163.68,6.600000000000001,3.817847435401263,2.2600000000000002,0.7800000000000011,12.110000000000001,0.6899999999999977,53.51999999999982,0.3254286756658143,25,2.140799999999993,0.9091587390412237,1.0,0.952418172936004,19,47.32999999999994,1718.75,547.8639639565795,-40.80915069580078,-22.477571487426758,-72.24716186523438,49.76959037780762
call_54a09817b7e2,synthetic,train,1,124,124.62,8000,2,PCM_16,WAV,3987884,3acb15fd88d4a6879382ba2455fe4b10,-19.306232452392578,0.9803466796875,0.0,9.23972183954902e-05,0.0008586101749317927,-25.28445816040039,0.9803466796875,0.0,-6.620513886446133e-05,0.03019579521746108,0.0030026570011914746,11,19,24.97999999999999,60.54000000000001,0.2004493660728614,2.27090909090909,4.219999999999999,10.62,123.74,2.3600000000000065,2.9193704744246043,1.93,0.8800000000000097,10.51,0.7700000000000102,26.619999999999923,0.2136093724923762,10,2.6619999999999924,0.9267743146826887,0.9872,0.9560333139647492,8,23.52999999999995,906.25,329.1668026345435,-33.99966812133789,-12.663684844970703,-72.24716186523438,59.58347702026367
call_565b6523733e,human,train,0,124,123.96,8000,2,PCM_16,WAV,3966764,596e010edd2d39e6ae35c2e202fdefef,-28.871318817138672,0.9178466796875,0.0,0.00015665432147216052,0.0007199903194578896,-24.61612892150879,0.8865966796875,0.0,-6.701090023852885e-05,0.025011092287834786,0.00021759945008996553,15,19,29.719999999999988,72.60000000000001,0.23975475959987083,1.9813333333333325,7.119999999999997,0.7,114.36,1.2199999999999989,3.0690173259430726,3.68,9.599999999999994,0.6,9.510000000000005,30.189999999999905,0.24354630525976045,15,2.0126666666666604,0.9298013245033112,0.9438655462184874,0.9367806505421185,11,27.459999999999958,921.875,548.5766532296932,-30.58032989501953,-22.738418579101562,-72.24716186523438,49.50874328613281
call_568b5e814bc3,human,train,0,154,153.6,8000,2,PCM_16,WAV,4915244,65df556ca5548f6a95a871e440efad35,-21.883275985717773,0.9803466796875,0.0,0.00012742211401928216,0.0005802408854166666,-24.85776710510254,0.9803466796875,0.0,-6.830513302702457e-05,0.028963216145833335,0.0006561989334609806,23,19,37.660000000000025,79.97999999999999,0.24518229166666683,1.6373913043478272,5.619999999999999,1.46,141.64,1.8000000000000007,2.559282085544388,2.82,11.960000000000008,1.3499999999999999,11.859999999999985,40.609999999999886,0.2643880208333326,21,1.9338095238095183,0.9041297935103245,0.9761146496815286,0.9387442572741195,15,34.6999999999999,2468.75,928.189094725259,-30.753692626953125,-16.132080078125,-72.24716186523438,56.115081787109375
call_569ffb0869eb,human,val,0,134,134.38,8000,2,PCM_16,WAV,4300204,098b37b45c2f713c553e95eeb9c688a1,-30.911645889282227,0.5740966796875,0.0,0.00018090703815687448,0.000758111326090192,-25.234882354736328,0.7928466796875,0.0,-6.59115394228138e-05,0.03015050602768269,0.0009823300783648402,23,13,36.66000000000002,66.58000000000001,0.2728084536389345,1.5939130434782616,7.6,2.66,128.28,7.740000000000002,5.561843933131165,5.63,6.099999999999994,6.03,6.0,36.93999999999994,0.2748920970382493,15,2.462666666666663,0.9251351351351351,0.933206106870229,0.9291530944625407,13,33.549999999999926,1531.25,580.0570139768797,-30.857837677001953,-25.36527442932129,-72.24716186523438,46.881887435913086
call_56f58de34ea0,synthetic,train,1,159,159.18,8000,2,PCM_16,WAV,5093804,5f54974065f2bf68253b6c1f822c08e1,-23.47268295288086,0.9803466796875,0.0,-4.993874244973995e-05,0.0026243874858650584,-24.858043670654297,0.8240966796875,0.0,-5.5653072195127606e-05,0.0253258889307702,-0.00028311911973904027,15,20,27.600000000000016,83.46000000000004,0.17338861666038455,1.840000000000001,7.520000000000001,10.44,141.36,2.6000000000000014,2.4498475235999675,1.06,17.819999999999993,10.33,17.710000000000008,30.72999999999989,0.1930518909410723,15,2.0486666666666595,0.8988288874430709,1.0,0.9467192050710982,11,27.099999999999966,1921.875,646.0734732349191,-35.17546844482422,-16.393253326416016,-43.802490234375,27.409236907958984
call_578504f9f39e,synthetic,train,1,148,147.56,8000,2,PCM_16,WAV,4721964,9b8efa7eb7f9342a924d6935f3d67790,-18.41803741455078,0.9803466796875,0.0,6.915873382240534e-05,0.003139400921658986,-25.331296920776367,0.7303466796875,0.0,-6.542386836372316e-05,0.030241088370832205,-3.667539588137947e-05,8,17,37.8,76.81999999999996,0.25616698292220114,4.725,8.959999999999994,10.48,146.8,2.450000000000003,0.8429968861152428,0.52,0.7599999999999909,10.370000000000001,0.6500000000000057,39.44999999999993,0.26734887503388405,8,4.9312499999999915,0.9574468085106383,1.0,0.9782608695652174,11,37.80999999999996,1203.125,350.0575233842379,-33.489105224609375,-12.688833236694336,-72.24716186523438,59.55832862854004
call_57f113803718,human,train,0,173,173.08,8000,2,PCM_16,WAV,5538604,cedd703786c8de504c99628e78ff0b46,-30.60625457763672,0.5740966796875,0.0,4.0452014218317345e-05,0.004185203374162237,-25.512008666992188,0.7928466796875,0.0,-6.607801333302632e-05,0.02649064016639704,0.00037616429088823105,23,21,34.02000000000007,99.17999999999994,0.19655650566212193,1.4791304347826115,4.939999999999998,9.5,171.1,3.240000000000009,3.5736904617031424,5.93,1.9800000000000182,9.42,24.30000000000001,32.14999999999996,0.18575225329327455,15,2.143333333333331,0.9177274138466315,0.8673708920187794,0.8918388897269574,11,28.089999999999954,1078.125,545.2836540580812,-27.438199996948242,-23.303546905517578,-68.72534942626953,45.42180252075195
call_5823cd70919d,synthetic,train,1,146,145.54,8000,2,PCM_16,WAV,4657324,85549a582c7588f4920bee4396263c70,-26.548900604248047,0.8553466796875,0.0,0.00013578403741121292,0.001351862031056754,-25.74796485900879,0.9490966796875,0.0,-6.395197851816192e-05,0.0352609248316614,0.0007888240809818464,10,20,31.6,62.300000000000026,0.2171224405661674,3.16,5.919999999999995,12.82,144.8,3.610000000000001,1.3472045130565737,0.81,0.7399999999999807,12.73,0.6399999999999864,33.17999999999994,0.22797856259447535,11,3.0163636363636313,0.9461005721168323,0.9936748893105629,0.9693043344130804,13,32.10999999999995,859.375,619.799834306564,-43.53062438964844,-20.127933502197266,-72.24716186523438,52.11922836303711
call_58a0f7394bc3,synthetic,train,1,150,149.58,8000,2,PCM_16,WAV,4786604,4b8fb5af756cac9f682ed53c6239af30,-20.91439437866211,0.9803466796875,0.0,0.0001168297094409354,0.0005273098007755047,-26.074691772460938,0.7615966796875,0.0,-5.4768424888607115e-05,0.02627356598475732,0.0010831565503042937,12,19,44.16,64.88,0.29522663457681503,3.6799999999999997,9.16,11.44,148.78,2.9199999999999946,1.2059942878066316,0.92,0.8000000000000114,11.33,0.7199999999999989,45.94999999999993,0.3071934750635107,13,3.534615384615379,0.954337899543379,0.9934359438660028,0.9734945103693025,16,44.06999999999998,1203.125,504.2696507042117,-42.75811767578125,-15.78853988647461,-72.24716186523438,56.458621978759766
call_58ed2170e352,human,val,0,133,133.64,8000,2,PCM_16,WAV,4276524,4f9f7551dbedd9279ede4f1524ee05ae,-30.802080154418945,0.7615966796875,0.0,0.00017028165166266263,0.0005799161927566597,-25.03081512451172,0.7615966796875,0.0,-5.835630508954637e-05,0.021888094881771923,0.00028172984690248216,19,21,29.100000000000012,76.38000000000001,0.21774917689314588,1.5315789473684216,6.460000000000008,0.7,111.98,1.6900000000000013,1.9223265867622061,4.39,21.659999999999982,0.6,21.72999999999999,31.339999999999954,0.23451062556120889,18,1.7411111111111086,0.9026098026734564,0.9739010989010989,0.9369012223323423,12,26.53999999999997,1140.625,580.0514923723393,-33.55694580078125,-24.504104614257812,-72.24716186523438,47.74305725097656
call_5a6307557d57,human,train,0,144,144.06,8000,2,PCM_16,WAV,4609964,e486b241553f6865e2dbbe024ce5361c,-20.90152931213379,0.9803466796875,0.0,0.00010362683678977191,0.0005579272525336666,-24.43221664428711,0.8553466796875,0.0,-5.9559613873716444e-05,0.024328404831320285,0.00015977883738059394,17,17,35.44,79.52000000000001,0.2460086075246425,2.084705882352941,5.220000000000001,9.16,137.8,2.8400000000000034,2.6670409195278544,1.62,6.259999999999991,9.07,6.25,36.63999999999994,0.25433847008190985,18,2.0355555555555522,0.940359477124183,0.9743227990970654,0.957039911308204,13,32.809999999999995,1296.875,610.9804211389932,-33.38288116455078,-14.955960273742676,-72.24716186523438,57.2912015914917
call_5a7a7e3c9588,synthetic,train,1,145,145.16,8000,2,PCM_16,WAV,4645164,e5c3f2223af3a69a6f90d94a72c2d8bd,-24.421396255493164,0.8553466796875,0.0,-3.762012784136459e-05,0.0010230090934141636,-25.885446548461914,0.9490966796875,0.0,-6.46100816084072e-05,0.03317718379718931,-0.00046493171667423767,21,14,42.69999999999999,58.64,0.294158170294847,2.0333333333333328,6.68,12.98,125.62,6.140000000000001,5.2179175001669735,1.1400000000000001,19.539999999999992,12.88,19.430000000000007,46.4499999999999,0.31999173325985053,22,2.111363636363632,0.9090909090909091,0.990632318501171,0.9481116216519108,21,44.59999999999994,1531.25,462.8776349858338,-33.298065185546875,-19.574934005737305,-47.96822738647461,28.393293380737305
call_5c9d19646f57,human,train,0,65,65.64,8000,2,PCM_16,WAV,2100524,b5d1f44a62279603402bdebe93c0c0c3,-30.462718963623047,0.6678466796875,0.0,5.248474917607382e-05,0.0012016301035953686,-24.508747100830078,0.6678466796875,0.0,-6.324842252070084e-05,0.02190166057282145,-0.0018360191228555132,21,11,28.959999999999987,41.38000000000002,0.44119439366240076,1.3790476190476184,7.180000000000001,0.72,61.76,2.240000000000002,3.663956741011007,11.25,3.8800000000000026,0.63,3.789999999999999,24.95000000000005,0.3801035953686784,16,1.559375000000003,0.9109780439121756,0.7877114256127028,0.8448722695298038,8,18.040000000000017,1015.625,609.2397846682996,-41.906494140625,-26.263687133789062,-72.24716186523438,45.98347473144531
call_5d86f0ca06aa,synthetic,train,1,129,129.04,8000,2,PCM_16,WAV,4129324,fc1e9e16ca8c614ef5746804f55e53d8,-23.660696029663086,0.9490966796875,0.0,-4.884621739620343e-05,0.0008398558586484811,-25.08475112915039,0.7303466796875,0.0,-5.975854583084583e-05,0.02325926069435834,0.0002784415913750113,9,16,22.019999999999996,69.41999999999997,0.17064476131432113,2.4466666666666663,5.159999999999998,10.9,104.58,3.200000000000003,1.6360506497034455,0.0,24.459999999999994,10.8,24.36,23.839999999999957,0.18474891506509578,9,2.648888888888884,0.922496857980729,1.0,0.9596862061451297,8,21.570000000000004,1812.5,616.2189880802549,-35.53050231933594,-16.371692657470703,-45.48737716674805,29.115684509277344
call_5e4539a471f6,synthetic,val,1,96,96.24,8000,2,PCM_16,WAV,3079724,42d84ac3a946d6f2da7ec8fad95a4db6,-22.715835571289062,0.9803466796875,0.0,-6.859906716272235e-05,0.0015014546965918538,-31.270944595336914,0.7615966796875,0.0,-5.029708336223848e-05,0.04224464879467996,-0.00026229426332521595,24,5,24.919999999999995,12.4,0.25893599334995837,1.038333333333333,3.379999999999999,4.3,96.24,9.379999999999999,11.007656300149558,1.48,0.0,4.19,0.0,35.28999999999993,0.36668744804654957,29,1.2168965517241355,0.7043527416619559,1.0,0.8265339966832504,13,24.649999999999988,1687.5,457.0165159845862,-33.28266143798828,-18.576366424560547,-42.292930603027344,23.716564178466797
call_5f7a4b3e8ca9,human,train,0,112,111.84,8000,2,PCM_16,WAV,3578924,b180357cc98840e775e73bdeee79d6b9,-28.469236373901367,0.4881591796875,0.0,0.00014649583317805082,0.0008136623748211731,-24.65812873840332,0.8240966796875,0.0,-6.45420586806722e-05,0.027790817238912732,1.2942148045486849e-05,30,15,38.139999999999986,56.700000000000024,0.3410228898426322,1.271333333333333,6.26,1.02,111.08,2.5600000000000023,4.619776440895443,12.39,0.7600000000000051,8.96,0.6700000000000159,39.00999999999985,0.3488018597997125,23,1.6960869565217325,0.8965428937259923,0.9174528301886793,0.906877347493848,15,32.20999999999991,765.625,392.2791530999253,-27.288846969604492,-24.032880783081055,-72.24716186523438,48.21428108215332
call_6058d9c5c82f,synthetic,val,1,153,153.18,8000,2,PCM_16,WAV,4901804,38784898a9bbae072fe9f63bb0dbee39,-23.727005004882812,0.9803466796875,0.0,0.00013706124445889145,0.0005059407233320277,-25.466022491455078,0.7928466796875,0.0,-6.615877646254376e-05,0.02719268181224703,0.0008441215954969738,13,26,30.52000000000001,82.53999999999992,0.19924272098185147,2.3476923076923084,5.6200000000000045,10.14,127.46,2.0799999999999983,0.42278311476474356,2.33,25.720000000000013,10.030000000000001,25.65000000000002,32.8299999999999,0.21432301867084408,13,2.5253846153846076,0.9288104654700334,1.0,0.9630914826498422,10,28.93999999999992,1734.375,637.6149825222617,-40.89081573486328,-17.03774070739746,-72.24716186523438,55.209421157836914
call_60ffdefc5f5a,human,train,0,211,211.48,8000,2,PCM_16,WAV,6767404,b482d106a55494f492dd438eaf8a4d04,-29.147329330444336,0.6678466796875,0.0,0.00018779761740006506,0.0006513618309059958,-23.708677291870117,0.9490966796875,0.0,-5.90475756325759e-05,0.018481653111405334,-0.000373467695425634,19,29,28.03999999999997,138.94,0.13258937015320585,1.475789473684209,3.240000000000002,0.84,188.98,1.2900000000000031,3.0368788802540885,2.49,22.5,0.73,22.409999999999997,30.049999999999926,0.14209381501796825,17,1.7676470588235251,0.897410358565737,0.9636363636363636,0.9293450232078391,12,26.539999999999964,1671.875,429.28562128788155,-19.458486557006836,-20.68668556213379,-72.24716186523438,51.560476303100586
call_624a4731ab56,human,train,0,183,183.52,8000,2,PCM_16,WAV,5872684,59c69930bfe04aa31f8edb12ab39a574,-31.418804168701172,0.3319091796875,0.0,0.0001051137805916369,0.002547406277244987,-26.351720809936523,0.7615966796875,0.0,-5.769488416262902e-05,0.026112957715780295,0.001175570830997667,24,29,81.29999999999998,82.18000000000006,0.44300348735832595,3.3874999999999993,15.759999999999998,9.22,179.44,0.9699999999999918,3.7557019613145854,10.56,4.0800000000000125,9.120000000000001,8.030000000000001,71.3299999999999,0.38867698343504736,23,3.1013043478260824,0.9717047205490965,0.8528399311531841,0.9084004452301447,26,68.9899999999999,1671.875,577.2724136080041,-33.55552673339844,-27.359760284423828,-72.24716186523438,44.88740158081055
call_63a156c6b8d9,human,train,0,122,122.26,8000,2,PCM_16,WAV,3912364,2fb5664be347483242a71aca22e1d31d,-23.21590232849121,0.9803466796875,0.0,7.212279888335615e-05,0.0006338949779159169,-24.35715103149414,0.9178466796875,0.0,-6.637260958086699e-05,0.026576558154752166,-0.00016034075828160428,11,19,20.119999999999983,66.79999999999998,0.1645673155570095,1.8290909090909075,3.440000000000005,1.1,101.74,1.379999999999999,0.43627514254195005,1.1500000000000001,20.52000000000001,1.0,20.43000000000002,21.709999999999972,0.17757238671683276,10,2.170999999999997,0.9117647058823529,0.9860834990059643,0.9474689589302769,9,20.90999999999999,609.375,392.820705362786,-30.573993682861328,-15.738531112670898,-72.24716186523438,56.50863075256348
