domain,model,item,y,score,p,n_chunks,no_speech
external_ood,robust_v2,call_073_human_FLEURS,0,3.0188307762145996,0.9998833822368712,2,False
external_ood,specialist,call_074_human_FLEURS,0,7.771736145019531,0.9996104743469416,4,False
external_ood,specialist_silero,call_074_human_FLEURS,0,4.313102602958679,0.9912416155530943,4,False
external_ood,orig_only,call_074_human_FLEURS,0,3.8783264756202698,0.9797338009377873,4,False
external_ood,robust_v2,call_074_human_FLEURS,0,3.940781533718109,0.9999926613227287,4,False
external_ood,specialist,call_075_human_FLEURS,0,4.010281085968018,0.9885207153780299,1,False
external_ood,specialist_silero,call_075_human_FLEURS,0,4.779775619506836,0.9942345846827103,1,False
external_ood,orig_only,call_075_human_FLEURS,0,3.122025489807129,0.9577921872123426,1,False
external_ood,robust_v2,call_075_human_FLEURS,0,5.035641670227051,0.9999997251183749,1,False
external_ood,specialist,call_076_human_FLEURS,0,3.2059261798858643,0.9765641905864396,1,False
external_ood,specialist_silero,call_076_human_FLEURS,0,4.1169843673706055,0.9895635543061511,1,False
external_ood,orig_only,call_076_human_FLEURS,0,2.0114963054656982,0.8819988420376522,1,False
external_ood,robust_v2,call_076_human_FLEURS,0,2.393660545349121,0.9992396580314165,1,False
external_ood,specialist,call_077_human_FLEURS,0,-7.832254767417908,0.0019623802725080757,4,False
external_ood,specialist_silero,call_077_human_FLEURS,0,-1.6986169219017029,0.33262633229717575,3,False
external_ood,orig_only,call_077_human_FLEURS,0,-0.6689316232999166,0.33873610947582156,3,False
external_ood,robust_v2,call_077_human_FLEURS,0,0.8674704233805338,0.9310166037684899,3,False
external_ood,specialist,call_078_human_FLEURS,0,-2.8171327710151672,0.15371770125733783,2,False
external_ood,specialist_silero,call_078_human_FLEURS,0,0.8899001479148865,0.837491017216247,2,False
external_ood,orig_only,call_078_human_FLEURS,0,1.8670909404754639,0.8661213160650698,2,False
external_ood,robust_v2,call_078_human_FLEURS,0,1.9995686709880829,0.9975241831566881,2,False
external_ood,specialist,call_079_human_FLEURS,0,7.464653968811035,0.9994861498417958,2,False
external_ood,specialist_silero,call_079_human_FLEURS,0,7.814238548278809,0.9996251267075247,2,False
external_ood,orig_only,call_079_human_FLEURS,0,5.747034072875977,0.9968179232306223,2,False
external_ood,robust_v2,call_079_human_FLEURS,0,9.564184188842773,0.999999999999654,2,False
external_ood,specialist,call_080_human_FLEURS,0,-3.5856460332870483,0.08322760949751376,4,False
external_ood,specialist_silero,call_080_human_FLEURS,0,-2.392604172229767,0.21038284387383158,4,False
external_ood,orig_only,call_080_human_FLEURS,0,-2.879369080066681,0.053182897086470796,4,False
external_ood,robust_v2,call_080_human_FLEURS,0,-1.840179681777954,0.003987723584524475,4,False
external_ood,specialist,call_081_human_FLEURS,0,1.0899800807237625,0.8605948537430433,4,False
external_ood,specialist_silero,call_081_human_FLEURS,0,1.7805576920509338,0.9200812361281794,5,False
external_ood,orig_only,call_081_human_FLEURS,0,1.9299961268901824,0.8732489911825807,5,False
external_ood,robust_v2,call_081_human_FLEURS,0,2.258983147144318,0.9988615510792714,5,False
external_ood,specialist,call_082_human_FLEURS,0,2.2200326174497604,0.9448023574096559,4,False
external_ood,specialist_silero,call_082_human_FLEURS,0,3.303595542907715,0.9784989311369686,3,False
external_ood,orig_only,call_082_human_FLEURS,0,3.272689471642176,0.9634799224980488,3,False
external_ood,robust_v2,call_082_human_FLEURS,0,5.088129083315532,0.9999997651661244,3,False
external_ood,specialist,call_083_human_FLEURS,0,0.6258658568064371,0.8024058696671468,3,False
external_ood,specialist_silero,call_083_human_FLEURS,0,-1.971615195274353,0.2803557398938153,4,False
external_ood,orig_only,call_083_human_FLEURS,0,-0.4522870182991028,0.38881714475028073,4,False
external_ood,robust_v2,call_083_human_FLEURS,0,-0.5088582038879395,0.17849541389091997,4,False
external_ood,specialist,call_084_human_FLEURS,0,-7.881901264190674,0.0018765606447137368,2,False
external_ood,specialist_silero,call_084_human_FLEURS,0,-2.9459738731384277,0.1391931210620952,1,False
external_ood,orig_only,call_084_human_FLEURS,0,-3.2924461364746094,0.03583124229624131,1,False
external_ood,robust_v2,call_084_human_FLEURS,0,1.4097001552581787,0.9856436208401469,1,False
external_ood,specialist,call_085_human_FLEURS,0,8.82219934463501,0.9998490154292236,2,False
external_ood,specialist_silero,call_085_human_FLEURS,0,9.147166967391968,0.9998873879251271,2,False
external_ood,orig_only,call_085_human_FLEURS,0,6.99979829788208,0.9990887651935764,2,False
external_ood,robust_v2,call_085_human_FLEURS,0,9.184124946594238,0.9999999999989182,2,False
external_ood,specialist,call_086_human_FLEURS,0,1.4103651344776154,0.8918106563754856,4,False
external_ood,specialist_silero,call_086_human_FLEURS,0,3.537724047899246,0.9825224561625717,4,False
external_ood,orig_only,call_086_human_FLEURS,0,1.9849388897418976,0.8792066667059818,4,False
external_ood,robust_v2,call_086_human_FLEURS,0,4.010901749134064,0.9999940535204983,4,False
external_ood,specialist,call_087_human_FLEURS,0,-3.2194823026657104,0.11216294228503078,3,False
external_ood,specialist_silero,call_087_human_FLEURS,0,-2.734384020169576,0.1636854012962684,3,False
external_ood,orig_only,call_087_human_FLEURS,0,-1.7552860577901204,0.14738171130795472,3,False
external_ood,robust_v2,call_087_human_FLEURS,0,-2.5472178061803183,0.00047980377608834637,3,False
external_ood,specialist,call_088_human_ASVspoof,0,0.374633252620697,0.7639889263724199,1,False
external_ood,specialist_silero,call_088_human_ASVspoof,0,-2.343005657196045,0.21791487404742402,1,False
external_ood,orig_only,call_088_human_ASVspoof,0,0.001559533178806305,0.5003898832156806,1,False
external_ood,robust_v2,call_088_human_ASVspoof,0,-2.316913366317749,0.0009570091873828875,1,False
external_ood,specialist,call_089_human_ASVspoof,0,7.698347091674805,0.9995838136919344,1,False
external_ood,specialist_silero,call_089_human_ASVspoof,0,7.66748046875,0.9995720626319254,1,False
external_ood,orig_only,call_089_human_ASVspoof,0,4.925548076629639,0.9927935628629037,1,False
external_ood,robust_v2,call_089_human_ASVspoof,0,4.702828407287598,0.9999992539595143,1,False
external_ood,specialist,call_090_human_ASVspoof,0,-1.9437028169631958,0.28546589171243314,1,False
external_ood,specialist_silero,call_090_human_ASVspoof,0,-1.8661742210388184,0.2999486310017182,1,False
external_ood,orig_only,call_090_human_ASVspoof,0,-0.0697764977812767,0.48256294971455405,1,False
external_ood,robust_v2,call_090_human_ASVspoof,0,0.9462928175926208,0.9447409404848628,1,False
external_ood,specialist,call_091_human_ASVspoof,0,-4.945396423339844,0.0259223107920512,1,False
external_ood,specialist_silero,call_091_human_ASVspoof,0,-4.184314250946045,0.050232818257376466,1,False
external_ood,orig_only,call_091_human_ASVspoof,0,1.448973536491394,0.8098404099844005,1,False
external_ood,robust_v2,call_091_human_ASVspoof,0,1.0855720043182373,0.9629136946481753,1,False
external_ood,specialist,call_092_human_ASVspoof,0,-1.7313611507415771,0.3260993932274317,1,False
external_ood,specialist_silero,call_092_human_ASVspoof,0,-0.4450341463088989,0.6070587814853479,1,False
external_ood,orig_only,call_092_human_ASVspoof,0,1.789257526397705,0.8568362229629558,1,False
external_ood,robust_v2,call_092_human_ASVspoof,0,2.9763011932373047,0.9998675143306397,1,False
external_ood,specialist,call_093_human_ASVspoof,0,5.455019950866699,0.9968571277290506,1,False
external_ood,specialist_silero,call_093_human_ASVspoof,0,5.5756330490112305,0.9971803465318534,1,False
external_ood,orig_only,call_093_human_ASVspoof,0,5.307228088378906,0.9950687930029061,1,False
external_ood,robust_v2,call_093_human_ASVspoof,0,4.865169525146484,0.99999954159329,1,False
external_ood,specialist,call_094_human_ASVspoof,0,-3.5080294609069824,0.08873049931475828,1,False
external_ood,specialist_silero,call_094_human_ASVspoof,0,-2.506636142730713,0.19379651632361472,1,False
external_ood,orig_only,call_094_human_ASVspoof,0,-0.9725877046585083,0.27436501836112304,1,False
external_ood,robust_v2,call_094_human_ASVspoof,0,-4.163443088531494,3.762853313209644e-06,1,False
external_ood,specialist,call_095_human_ASVspoof,0,-8.200006484985352,0.0014089361903237279,1,False
external_ood,specialist_silero,call_095_human_ASVspoof,0,-4.811257362365723,0.029160864604542782,1,False
external_ood,orig_only,call_095_human_ASVspoof,0,-0.1841968595981598,0.45408054320274716,1,False
external_ood,robust_v2,call_095_human_ASVspoof,0,-2.975161552429199,0.00013293934246490634,1,False
external_ood,specialist,call_096_human_ASVspoof,0,4.032173156738281,0.9887427522999622,1,False
external_ood,specialist_silero,call_096_human_ASVspoof,0,5.5227766036987305,0.997042996120518,1,False
external_ood,orig_only,call_096_human_ASVspoof,0,4.043156147003174,0.9827603976842871,1,False
external_ood,robust_v2,call_096_human_ASVspoof,0,3.4170525074005127,0.9999646846497819,1,False
external_ood,specialist,call_097_human_ASVspoof,0,4.256211280822754,0.9907844549246032,1,False
external_ood,specialist_silero,call_097_human_ASVspoof,0,4.758968353271484,0.9941259435909693,1,False
external_ood,orig_only,call_097_human_ASVspoof,0,3.065581798553467,0.955450490297849,1,False
external_ood,robust_v2,call_097_human_ASVspoof,0,4.2234344482421875,0.9999968569172992,1,False
external_ood,specialist,call_098_human_ASVspoof,0,0.8107928037643433,0.8275392443064679,1,False
external_ood,specialist_silero,call_098_human_ASVspoof,0,1.3126583099365234,0.8830045624155574,1,False
external_ood,orig_only,call_098_human_ASVspoof,0,2.9657554626464844,0.9510028749949677,1,False
external_ood,robust_v2,call_098_human_ASVspoof,0,2.6156868934631348,0.9996092534833662,1,False
external_ood,specialist,call_099_human_ASVspoof,0,-5.087430953979492,0.022875085962713017,1,False
external_ood,specialist_silero,call_099_human_ASVspoof,0,-1.1588959693908691,0.44787529094404344,1,False
external_ood,orig_only,call_099_human_ASVspoof,0,1.4071574211120605,0.8033172071494482,1,False
external_ood,robust_v2,call_099_human_ASVspoof,0,-0.7111808061599731,0.1058791667713436,1,False
external_ood,specialist,call_100_human_ASVspoof,0,-2.6356654167175293,0.17624908642036102,1,False
external_ood,specialist_silero,call_100_human_ASVspoof,0,-3.1757445335388184,0.11615415628685993,1,False
external_ood,orig_only,call_100_human_ASVspoof,0,1.0245716571807861,0.7358621457528981,1,False
external_ood,robust_v2,call_100_human_ASVspoof,0,-2.5110697746276855,0.0005347323592837035,1,False
external_ood,specialist,call_101_human_ASVspoof,0,-5.800914764404297,0.01214702363488682,1,False
external_ood,specialist_silero,call_101_human_ASVspoof,0,-9.61697006225586,0.00039263029497265686,1,False
external_ood,orig_only,call_101_human_ASVspoof,0,-5.438236236572266,0.004328327982010698,1,False
external_ood,robust_v2,call_101_human_ASVspoof,0,-4.583451271057129,1.0673251699303762e-06,1,False
external_ood,specialist,call_102_human_ASVspoof,0,3.8622567653656006,0.9869016090566446,1,False
external_ood,specialist_silero,call_102_human_ASVspoof,0,3.3680200576782227,0.979688689508359,1,False
external_ood,orig_only,call_102_human_ASVspoof,0,2.6608481407165527,0.9346764700598763,1,False
external_ood,robust_v2,call_102_human_ASVspoof,0,1.3061996698379517,0.9805181713179587,1,False
external_ood,specialist,call_103_human_ASVspoof,0,4.151741981506348,0.9898825729184378,1,False
external_ood,specialist_silero,call_103_human_ASVspoof,0,3.107478618621826,0.9744424153269596,1,False
external_ood,orig_only,call_103_human_ASVspoof,0,3.1425209045410156,0.9586130110421678,1,False
external_ood,robust_v2,call_103_human_ASVspoof,0,2.7767672538757324,0.9997589588354617,1,False
external_ood,specialist,call_104_human_ASVspoof,0,,0.5,0,True
external_ood,specialist_silero,call_104_human_ASVspoof,0,,0.5,0,True
external_ood,orig_only,call_104_human_ASVspoof,0,,0.5,0,True
external_ood,robust_v2,call_104_human_ASVspoof,0,,0.5,0,True
external_ood,specialist,call_105_human_ASVspoof,0,2.8307533264160156,0.9674283949517172,1,False
external_ood,specialist_silero,call_105_human_ASVspoof,0,2.046215772628784,0.9360276750088132,1,False
external_ood,orig_only,call_105_human_ASVspoof,0,3.3040218353271484,0.9645665259087517,1,False
external_ood,robust_v2,call_105_human_ASVspoof,0,3.969954490661621,0.9999932762881395,1,False
external_ood,specialist,call_106_human_ASVspoof,0,-4.200132369995117,0.04955611855611098,1,False
external_ood,specialist_silero,call_106_human_ASVspoof,0,-4.766358375549316,0.030330128078555254,1,False
external_ood,orig_only,call_106_human_ASVspoof,0,-1.0131272077560425,0.26636829730719563,1,False
external_ood,robust_v2,call_106_human_ASVspoof,0,-2.4873592853546143,0.0005741314663555016,1,False
external_ood,specialist,call_107_human_ASVspoof,0,-7.685388088226318,0.002239874729697279,1,False
external_ood,specialist_silero,call_107_human_ASVspoof,0,-7.347622871398926,0.003035688627553981,1,False
external_ood,orig_only,call_107_human_ASVspoof,0,-4.0294928550720215,0.017472624664134954,1,False
external_ood,robust_v2,call_107_human_ASVspoof,0,-2.3724172115325928,0.0008103354189721851,1,False
