domain,model,item,y,score,p,n_chunks,no_speech
external_ood_channel,robust_v2,call_067_human_FLEURS,0,-4.982648611068726,3.222474347949795e-07,4,False
external_ood_channel,specialist,call_068_human_FLEURS,0,-5.392267942428589,0.017469647027679547,4,False
external_ood_channel,specialist_silero,call_068_human_FLEURS,0,-8.059923807779947,0.0015984952757635003,3,False
external_ood_channel,orig_only,call_068_human_FLEURS,0,-4.58379062016805,0.01011278427222466,3,False
external_ood_channel,robust_v2,call_068_human_FLEURS,0,-5.442077080408732,8.120968508578875e-08,3,False
external_ood_channel,specialist,call_069_human_FLEURS,0,-8.258284966150919,0.0013368468027602565,3,False
external_ood_channel,specialist_silero,call_069_human_FLEURS,0,-9.411712229251862,0.00047249327301753896,4,False
external_ood_channel,orig_only,call_069_human_FLEURS,0,-5.944790840148926,0.0026126065821097193,4,False
external_ood_channel,robust_v2,call_069_human_FLEURS,0,-6.611540198326111,2.431832867594532e-09,4,False
external_ood_channel,specialist,call_070_human_FLEURS,0,-5.412802219390869,0.017154397610371734,1,False
external_ood_channel,specialist_silero,call_070_human_FLEURS,0,-8.4957857131958,0.0010792205420454564,1,False
external_ood_channel,orig_only,call_070_human_FLEURS,0,-5.052499294281006,0.006352719574925643,1,False
external_ood_channel,robust_v2,call_070_human_FLEURS,0,0.8912559151649475,0.9354608781550304,1,False
external_ood_channel,specialist,call_071_human_FLEURS,0,-10.229653120040894,0.00022590607109451228,2,False
external_ood_channel,specialist_silero,call_071_human_FLEURS,0,-12.342408657073975,3.357074803023635e-05,2,False
external_ood_channel,orig_only,call_071_human_FLEURS,0,-7.62802791595459,0.0004863828839587228,2,False
external_ood_channel,robust_v2,call_071_human_FLEURS,0,-6.942107200622559,9.020766670307853e-10,2,False
external_ood_channel,specialist,call_072_human_FLEURS,0,-7.234038829803467,0.0033622641684517922,2,False
external_ood_channel,specialist_silero,call_072_human_FLEURS,0,-6.010368585586548,0.010076004732207008,2,False
external_ood_channel,orig_only,call_072_human_FLEURS,0,-3.138805627822876,0.041534640650625496,2,False
external_ood_channel,robust_v2,call_072_human_FLEURS,0,-1.5746386647224426,0.008802168821163005,2,False
external_ood_channel,specialist,call_073_human_FLEURS,0,-5.751374006271362,0.012695365401926253,2,False
external_ood_channel,specialist_silero,call_073_human_FLEURS,0,-5.1028677225112915,0.022565765714699718,2,False
external_ood_channel,orig_only,call_073_human_FLEURS,0,-3.560256242752075,0.02764553336154893,2,False
external_ood_channel,robust_v2,call_073_human_FLEURS,0,-4.723522663116455,7.011326834154958e-07,2,False
external_ood_channel,specialist,call_074_human_FLEURS,0,-12.748592376708984,2.3268600519311593e-05,4,False
external_ood_channel,specialist_silero,call_074_human_FLEURS,0,-12.759359121322632,2.3043612340581154e-05,4,False
external_ood_channel,orig_only,call_074_human_FLEURS,0,-7.5783843994140625,0.0005111253699658719,4,False
external_ood_channel,robust_v2,call_074_human_FLEURS,0,-7.426666855812073,2.108233435167031e-10,4,False
external_ood_channel,specialist,call_075_human_FLEURS,0,-2.5642058849334717,0.18580815989869115,1,False
external_ood_channel,specialist_silero,call_075_human_FLEURS,0,-1.7030282020568848,0.33174320418827624,1,False
external_ood_channel,orig_only,call_075_human_FLEURS,0,-0.8344094157218933,0.302713530454743,1,False
external_ood_channel,robust_v2,call_075_human_FLEURS,0,-0.12409703433513641,0.40798752653021075,1,False
external_ood_channel,specialist,call_076_human_FLEURS,0,-6.663093566894531,0.005615892121023292,1,False
external_ood_channel,specialist_silero,call_076_human_FLEURS,0,-8.873424530029297,0.000767782013503613,1,False
external_ood_channel,orig_only,call_076_human_FLEURS,0,-6.456945419311523,0.001567123083268635,1,False
external_ood_channel,robust_v2,call_076_human_FLEURS,0,-6.056955814361572,1.2837856961524373e-08,1,False
external_ood_channel,specialist,call_077_human_FLEURS,0,-9.391984462738037,0.000480976469316078,4,False
external_ood_channel,specialist_silero,call_077_human_FLEURS,0,-9.55962864557902,0.0004134743007110868,3,False
external_ood_channel,orig_only,call_077_human_FLEURS,0,-6.713135878245036,0.0012133744618563935,3,False
external_ood_channel,robust_v2,call_077_human_FLEURS,0,-5.919427394866943,1.9394385810014555e-08,3,False
external_ood_channel,specialist,call_078_human_FLEURS,0,-16.15171241760254,1.0789418700121806e-06,1,False
external_ood_channel,specialist_silero,call_078_human_FLEURS,0,-16.451088905334473,8.235003602580757e-07,2,False
external_ood_channel,orig_only,call_078_human_FLEURS,0,-10.074734210968018,4.212891058314914e-05,2,False
external_ood_channel,robust_v2,call_078_human_FLEURS,0,-10.067023515701294,7.653176227544405e-14,2,False
external_ood_channel,specialist,call_079_human_FLEURS,0,-7.7796008586883545,0.002057682183072659,2,False
external_ood_channel,specialist_silero,call_079_human_FLEURS,0,-6.4447340965271,0.0068307639242659235,2,False
external_ood_channel,orig_only,call_079_human_FLEURS,0,-4.4807000160217285,0.011198652221848947,2,False
external_ood_channel,robust_v2,call_079_human_FLEURS,0,-0.8228454291820526,0.07809354997457249,2,False
external_ood_channel,specialist,call_080_human_FLEURS,0,-10.933159112930298,0.00011974283319542424,4,False
external_ood_channel,specialist_silero,call_080_human_FLEURS,0,-11.849447011947632,5.237920167759824e-05,4,False
external_ood_channel,orig_only,call_080_human_FLEURS,0,-8.268444538116455,0.00025641816498235656,4,False
external_ood_channel,robust_v2,call_080_human_FLEURS,0,-7.726996064186096,8.56297631688578e-11,4,False
external_ood_channel,specialist,call_081_human_FLEURS,0,-11.238183566502162,9.093144173064299e-05,7,False
external_ood_channel,specialist_silero,call_081_human_FLEURS,0,-9.376205086708069,0.00048787125572381747,4,False
external_ood_channel,orig_only,call_081_human_FLEURS,0,-5.216658413410187,0.005396151972049184,4,False
external_ood_channel,robust_v2,call_081_human_FLEURS,0,-1.9922131299972534,0.0025309171922232223,4,False
external_ood_channel,specialist,call_082_human_FLEURS,0,-6.132154417037964,0.00903675780132124,5,False
external_ood_channel,specialist_silero,call_082_human_FLEURS,0,-6.335999965667725,0.007529733313179201,4,False
external_ood_channel,orig_only,call_082_human_FLEURS,0,-4.46359646320343,0.01138963602292357,4,False
external_ood_channel,robust_v2,call_082_human_FLEURS,0,-2.3259028792381287,0.0009315686795572677,4,False
external_ood_channel,specialist,call_083_human_FLEURS,0,-11.066423416137695,0.00010617573129259089,3,False
external_ood_channel,specialist_silero,call_083_human_FLEURS,0,-11.01076889038086,0.00011164403270015867,3,False
external_ood_channel,orig_only,call_083_human_FLEURS,0,-6.958189169565837,0.0009499135907513096,3,False
external_ood_channel,robust_v2,call_083_human_FLEURS,0,-3.8747909466425576,8.945304633703488e-06,3,False
external_ood_channel,specialist,call_084_human_FLEURS,0,,0.5,0,True
external_ood_channel,specialist_silero,call_084_human_FLEURS,0,-5.488945960998535,0.016033470939034664,1,False
external_ood_channel,orig_only,call_084_human_FLEURS,0,-3.8296053409576416,0.021256531919586107,1,False
external_ood_channel,robust_v2,call_084_human_FLEURS,0,3.0430426597595215,0.9998915516389738,1,False
external_ood_channel,specialist,call_085_human_FLEURS,0,-11.559554100036621,6.804082135829768e-05,2,False
external_ood_channel,specialist_silero,call_085_human_FLEURS,0,-5.506152153015137,0.01579033132382064,2,False
external_ood_channel,orig_only,call_085_human_FLEURS,0,-3.1635106801986694,0.04056220814432864,2,False
external_ood_channel,robust_v2,call_085_human_FLEURS,0,-0.8677093535661697,0.06893737480237837,2,False
external_ood_channel,specialist,call_086_human_FLEURS,0,-8.339784383773804,0.0012421693740210307,4,False
external_ood_channel,specialist_silero,call_086_human_FLEURS,0,-8.154941082000732,0.001467331939913952,4,False
external_ood_channel,orig_only,call_086_human_FLEURS,0,-5.273815035820007,0.0050979031157367275,4,False
external_ood_channel,robust_v2,call_086_human_FLEURS,0,-3.540590785443783,2.4378798058682916e-05,4,False
external_ood_channel,specialist,call_087_human_FLEURS,0,-10.088642120361328,0.00025655524984273813,3,False
external_ood_channel,specialist_silero,call_087_human_FLEURS,0,-11.928450584411621,4.877492828111754e-05,2,False
external_ood_channel,orig_only,call_087_human_FLEURS,0,-7.328275203704834,0.000656274314904358,2,False
external_ood_channel,robust_v2,call_087_human_FLEURS,0,-8.605880737304688,6.1311289683380996e-12,2,False
external_ood_channel,specialist,call_088_human_ASVspoof,0,-1.0066895484924316,0.48203263743484914,1,False
external_ood_channel,specialist_silero,call_088_human_ASVspoof,0,-4.1208624839782715,0.053036195217480354,1,False
external_ood_channel,orig_only,call_088_human_ASVspoof,0,-0.7295255661010742,0.32529884730420267,1,False
external_ood_channel,robust_v2,call_088_human_ASVspoof,0,-1.8738083839416504,0.0036064257415693943,1,False
external_ood_channel,specialist,call_089_human_ASVspoof,0,-4.95167875289917,0.025779538356789172,1,False
external_ood_channel,specialist_silero,call_089_human_ASVspoof,0,-6.364125728607178,0.007342403626429723,1,False
external_ood_channel,orig_only,call_089_human_ASVspoof,0,-2.3664231300354004,0.08576919672744016,1,False
external_ood_channel,robust_v2,call_089_human_ASVspoof,0,-3.2686896324157715,5.511305087772127e-05,1,False
external_ood_channel,specialist,call_090_human_ASVspoof,0,,0.5,0,True
external_ood_channel,specialist_silero,call_090_human_ASVspoof,0,-5.574128150939941,0.014864753105310886,1,False
external_ood_channel,orig_only,call_090_human_ASVspoof,0,-3.2332472801208496,0.0379335608834389,1,False
external_ood_channel,robust_v2,call_090_human_ASVspoof,0,-0.37407493591308594,0.24559883779328154,1,False
external_ood_channel,specialist,call_091_human_ASVspoof,0,-6.345918655395508,0.007463135263844383,1,False
external_ood_channel,specialist_silero,call_091_human_ASVspoof,0,-6.022073745727539,0.00997118452714886,1,False
external_ood_channel,orig_only,call_091_human_ASVspoof,0,-2.001127004623413,0.11908464453843103,1,False
external_ood_channel,robust_v2,call_091_human_ASVspoof,0,-0.9950873255729675,0.04809614646301832,1,False
external_ood_channel,specialist,call_092_human_ASVspoof,0,-9.195343017578125,0.0005743184654131573,1,False
external_ood_channel,specialist_silero,call_092_human_ASVspoof,0,-9.00893783569336,0.000679461271964652,1,False
external_ood_channel,orig_only,call_092_human_ASVspoof,0,-5.524407863616943,0.003972386778501357,1,False
external_ood_channel,robust_v2,call_092_human_ASVspoof,0,0.014359965920448303,0.5107683091032167,1,False
external_ood_channel,specialist,call_093_human_ASVspoof,0,-1.0150809288024902,0.48014214777548153,1,False
external_ood_channel,specialist_silero,call_093_human_ASVspoof,0,-3.271620750427246,0.10756216231247014,1,False
external_ood_channel,orig_only,call_093_human_ASVspoof,0,1.1406679153442383,0.7578022479582759,1,False
external_ood_channel,robust_v2,call_093_human_ASVspoof,0,3.129542827606201,0.9999163368675019,1,False
external_ood_channel,specialist,call_094_human_ASVspoof,0,-10.19969367980957,0.0002320957515416971,1,False
external_ood_channel,specialist_silero,call_094_human_ASVspoof,0,-6.235629081726074,0.008237737363289028,1,False
external_ood_channel,orig_only,call_094_human_ASVspoof,0,-2.008514165878296,0.1183118835004271,1,False
external_ood_channel,robust_v2,call_094_human_ASVspoof,0,-3.36592173576355,4.116976715454908e-05,1,False
external_ood_channel,specialist,call_095_human_ASVspoof,0,-4.1443376541137695,0.05198222428341715,1,False
external_ood_channel,specialist_silero,call_095_human_ASVspoof,0,-4.801247596740723,0.02941769293934976,1,False
external_ood_channel,orig_only,call_095_human_ASVspoof,0,-1.1296404600143433,0.24422745883913521,1,False
external_ood_channel,robust_v2,call_095_human_ASVspoof,0,-3.7302746772766113,1.3800057046820284e-05,1,False
external_ood_channel,specialist,call_096_human_ASVspoof,0,-8.318902969360352,0.0012657693919451833,1,False
external_ood_channel,specialist_silero,call_096_human_ASVspoof,0,-10.038087844848633,0.0002685278890745918,1,False
external_ood_channel,orig_only,call_096_human_ASVspoof,0,-2.84908127784729,0.054728826565372875,1,False
external_ood_channel,robust_v2,call_096_human_ASVspoof,0,-2.2279245853424072,0.0012494847382839463,1,False
external_ood_channel,specialist,call_097_human_ASVspoof,0,1.4511234760284424,0.8953087735020886,1,False
external_ood_channel,specialist_silero,call_097_human_ASVspoof,0,-0.8586264848709106,0.5154248852671529,1,False
external_ood_channel,orig_only,call_097_human_ASVspoof,0,1.1928675174713135,0.7672535251229922,1,False
external_ood_channel,robust_v2,call_097_human_ASVspoof,0,3.994027614593506,0.9999937447478247,1,False
external_ood_channel,specialist,call_098_human_ASVspoof,0,-8.308671951293945,0.0012774953398799105,1,False
external_ood_channel,specialist_silero,call_098_human_ASVspoof,0,-9.55018138885498,0.00041701304321006664,1,False
external_ood_channel,orig_only,call_098_human_ASVspoof,0,-4.968191146850586,0.006907670722322042,1,False
external_ood_channel,robust_v2,call_098_human_ASVspoof,0,-2.291255235671997,0.0010335045813203445,1,False
external_ood_channel,specialist,call_099_human_ASVspoof,0,-11.427908420562744,7.66234311737489e-05,2,False
external_ood_channel,specialist_silero,call_099_human_ASVspoof,0,-11.522171974182129,7.03752057398576e-05,1,False
external_ood_channel,orig_only,call_099_human_ASVspoof,0,-8.480173110961914,0.00020749970661470196,1,False
external_ood_channel,robust_v2,call_099_human_ASVspoof,0,-4.233186721801758,3.0524585262484167e-06,1,False
external_ood_channel,specialist,call_100_human_ASVspoof,0,-4.55899153649807,0.03634502834643918,2,False
external_ood_channel,specialist_silero,call_100_human_ASVspoof,0,-6.930566787719727,0.004416839105227359,1,False
external_ood_channel,orig_only,call_100_human_ASVspoof,0,-1.704872727394104,0.1538299298513036,1,False
external_ood_channel,robust_v2,call_100_human_ASVspoof,0,-4.161120414733887,3.7891644179564345e-06,1,False
external_ood_channel,specialist,call_101_human_ASVspoof,0,-13.07044792175293,1.7403165467145064e-05,1,False
external_ood_channel,specialist_silero,call_101_human_ASVspoof,0,-13.540336608886719,1.1388533416436074e-05,1,False
external_ood_channel,orig_only,call_101_human_ASVspoof,0,-8.436572074890137,0.00021674503624008508,1,False
external_ood_channel,robust_v2,call_101_human_ASVspoof,0,-5.916831970214844,1.9545985239633562e-08,1,False
external_ood_channel,specialist,call_102_human_ASVspoof,0,-10.619925498962402,0.00015885391302480672,2,False
external_ood_channel,specialist_silero,call_102_human_ASVspoof,0,-10.39055061340332,0.00019538028958727564,1,False
external_ood_channel,orig_only,call_102_human_ASVspoof,0,-6.337774276733398,0.0017651123279786064,1,False
external_ood_channel,robust_v2,call_102_human_ASVspoof,0,-1.441780924797058,0.01305629286094655,1,False
external_ood_channel,specialist,call_103_human_ASVspoof,0,,0.5,0,True
external_ood_channel,specialist_silero,call_103_human_ASVspoof,0,-2.5781402587890625,0.18391326991761256,1,False
external_ood_channel,orig_only,call_103_human_ASVspoof,0,-1.1290966272354126,0.24432785367710821,1,False
external_ood_channel,robust_v2,call_103_human_ASVspoof,0,0.05919569730758667,0.5442804607155692,1,False
external_ood_channel,specialist,call_104_human_ASVspoof,0,,0.5,0,True
external_ood_channel,specialist_silero,call_104_human_ASVspoof,0,,0.5,0,True
external_ood_channel,orig_only,call_104_human_ASVspoof,0,,0.5,0,True
external_ood_channel,robust_v2,call_104_human_ASVspoof,0,,0.5,0,True
external_ood_channel,specialist,call_105_human_ASVspoof,0,-14.634283065795898,4.243472850015635e-06,1,False
external_ood_channel,specialist_silero,call_105_human_ASVspoof,0,-13.472253799438477,1.2110194625590523e-05,1,False
external_ood_channel,orig_only,call_105_human_ASVspoof,0,-7.248569488525391,0.0007106855952193375,1,False
external_ood_channel,robust_v2,call_105_human_ASVspoof,0,-4.167908668518066,3.7127796935592596e-06,1,False
external_ood_channel,specialist,call_106_human_ASVspoof,0,-16.950185775756836,5.248719021343155e-07,1,False
external_ood_channel,specialist_silero,call_106_human_ASVspoof,0,-16.4443359375,8.285342691821754e-07,1,False
external_ood_channel,orig_only,call_106_human_ASVspoof,0,-10.881144523620605,1.8809220936648675e-05,1,False
external_ood_channel,robust_v2,call_106_human_ASVspoof,0,-9.286901473999023,7.94785266321069e-13,1,False
external_ood_channel,specialist,call_107_human_ASVspoof,0,-5.236269950866699,0.020057595176826773,1,False
external_ood_channel,specialist_silero,call_107_human_ASVspoof,0,-8.465907096862793,0.001108683778650619,1,False
external_ood_channel,orig_only,call_107_human_ASVspoof,0,-6.512659072875977,0.001482326450967519,1,False
external_ood_channel,robust_v2,call_107_human_ASVspoof,0,-0.9268880486488342,0.058378036702447,1,False
